Date,JPM_Open,JPM_High,JPM_Low,JPM_Close,JPM_Volume,SPY_Close,DIA_Close
2020-12-11,118.94000244140625,120.0199966430664,118.37000274658203,119.55999755859375,9981600,366.29998779296875,300.92999267578125
2020-12-14,121.33999633789062,121.41999816894531,118.11000061035156,118.30000305175781,12112400,364.6600036621094,299.1000061035156
2020-12-15,119.29000091552734,120.9000015258789,118.62000274658203,120.31999969482422,12590200,369.5899963378906,302.6199951171875
2020-12-16,120.30000305175781,121.08000183105469,119.86000061035156,120.66999816894531,11169400,370.1700134277344,302.1499938964844
2020-12-17,121.26000213623047,121.44999694824219,119.58000183105469,119.66999816894531,11618000,372.239990234375,303.489990234375
2020-12-18,119.13999938964844,119.87999725341797,118.2699966430664,119.08000183105469,28954800,369.17999267578125,301.8999938964844
2020-12-21,123.16999816894531,125.0,121.08999633789062,123.55000305175781,28323600,367.8599853515625,302.1400146484375
2020-12-22,123.38999938964844,123.5199966430664,121.61000061035156,121.66999816894531,11788200,367.239990234375,300.07000732421875
2020-12-23,122.77999877929688,126.5199966430664,122.3499984741211,125.06999969482422,14973200,367.57000732421875,301.2799987792969
2020-12-24,125.08999633789062,125.55000305175781,123.56999969482422,124.5199966430664,4164900,369.0,302.0199890136719
2020-12-28,125.81999969482422,126.6500015258789,124.79000091552734,125.33999633789062,8072600,372.1700134277344,304.0
2020-12-29,126.19999694824219,126.27999877929688,124.88999938964844,125.01000213623047,8389200,371.4599914550781,303.4599914550781
2020-12-30,125.48999786376953,125.8499984741211,124.9000015258789,125.36000061035156,7398000,371.989990234375,304.1300048828125
2020-12-31,125.08999633789062,127.33000183105469,124.81999969482422,127.06999969482422,8580200,373.8800048828125,305.7900085449219
2021-01-04,127.5,127.86000061035156,124.77999877929688,125.87000274658203,16819900,368.7900085449219,302.32000732421875
2021-01-05,124.98999786376953,126.30000305175781,123.7699966430664,125.6500015258789,13731200,371.3299865722656,303.8399963378906
2021-01-06,129.8800048828125,132.77000427246094,127.87999725341797,131.5500030517578,24909100,373.54998779296875,308.2099914550781
2021-01-07,135.69000244140625,138.19000244140625,134.9199981689453,135.8699951171875,21940400,379.1000061035156,310.5
2021-01-08,135.97000122070312,136.35000610351562,134.1199951171875,136.02000427246094,12035100,381.260009765625,311.0400085449219
2021-01-11,134.5800018310547,138.1999969482422,134.11000061035156,138.0500030517578,15937900,378.69000244140625,310.1700134277344
2021-01-12,139.44000244140625,141.66000366210938,138.8300018310547,140.22000122070312,18033500,378.7699890136719,310.739990234375
2021-01-13,138.58999633789062,140.7899932861328,138.10000610351562,140.35000610351562,14816800,379.7900085449219,310.6300048828125
2021-01-14,140.49000549316406,142.75,140.0,141.1699981689453,18565600,378.4599914550781,310.04998779296875
2021-01-15,137.42999267578125,141.64999389648438,137.00999450683594,138.63999938964844,27881000,375.70001220703125,308.1199951171875
2021-01-19,139.86000061035156,140.6999969482422,137.82000732421875,138.0399932861328,19843800,378.6499938964844,309.32000732421875
2021-01-20,137.82000732421875,138.1699981689453,135.44000244140625,135.97000122070312,16028800,383.8900146484375,311.7699890136719
2021-01-21,135.69000244140625,136.16000366210938,134.32000732421875,134.8300018310547,13411700,384.239990234375,311.8699951171875
2021-01-22,132.69000244140625,134.39999389648438,132.1999969482422,133.7899932861328,12933200,382.8800048828125,309.9700012207031
2021-01-25,132.13999938964844,133.1699981689453,130.05999755859375,132.1199951171875,14212800,384.3900146484375,309.6499938964844
2021-01-26,132.75,133.1699981689453,131.33999633789062,131.5800018310547,11307800,383.7900085449219,309.3900146484375
2021-01-27,129.58999633789062,129.85000610351562,127.3499984741211,127.86000061035156,17603900,374.4100036621094,303.260009765625
2021-01-28,129.89999389648438,132.1699981689453,128.99000549316406,130.11000061035156,13761800,377.6300048828125,306.07000732421875
2021-01-29,131.19000244140625,131.72000122070312,128.19000244140625,128.6699981689453,14808100,370.07000732421875,299.80999755859375
2021-02-01,129.39999389648438,130.07000732421875,128.47999572753906,129.6199951171875,11080700,376.2300109863281,302.0199890136719
2021-02-02,131.94000244140625,134.38999938964844,131.22000122070312,133.61000061035156,12253600,381.54998779296875,306.82000732421875
2021-02-03,133.64999389648438,135.75999450683594,133.50999450683594,135.13999938964844,10600800,381.8500061035156,307.260009765625
2021-02-04,135.47000122070312,138.66000366210938,135.47000122070312,138.25,12419500,386.19000244140625,310.6700134277344
2021-02-05,139.38999938964844,139.49000549316406,137.3800048828125,137.97999572753906,10051300,387.7099914550781,311.5400085449219
2021-02-08,138.1999969482422,140.3000030517578,138.17999267578125,140.13999938964844,10136400,390.510009765625,313.8900146484375
2021-02-09,139.42999267578125,139.97999572753906,138.5399932861328,139.5800018310547,8614800,390.25,313.9200134277344
2021-02-10,140.0,140.8699951171875,139.0399932861328,139.66000366210938,10323200,390.0799865722656,314.5
2021-02-11,139.66000366210938,140.5500030517578,138.22000122070312,139.27000427246094,9201000,390.7099914550781,314.67999267578125
2021-02-12,139.0500030517578,141.61000061035156,139.0,141.25,8324600,392.6400146484375,315.0400085449219
2021-02-16,143.5500030517578,145.32000732421875,142.39999389648438,144.64999389648438,12130600,392.29998779296875,315.5799865722656
2021-02-17,143.9499969482422,145.3800048828125,143.1199951171875,145.10000610351562,10810100,392.3900146484375,316.6000061035156
2021-02-18,144.0,145.7899932861328,143.39999389648438,145.58999633789062,10587800,390.7200012207031,315.55999755859375
2021-02-19,145.86000061035156,148.83999633789062,145.86000061035156,148.02000427246094,11969800,390.0299987792969,314.9200134277344
2021-02-22,146.8699951171875,150.19000244140625,146.7899932861328,149.41000366210938,11488400,387.0299987792969,315.2099914550781
2021-02-23,151.50999450683594,152.30999755859375,149.58999633789062,150.61000061035156,16234400,387.5,315.3900146484375
2021-02-24,150.11000061035156,153.75999450683594,150.11000061035156,153.25999450683594,15061400,391.7699890136719,319.5299987792969
2021-02-25,154.27000427246094,154.89999389648438,150.58999633789062,151.17999267578125,18127700,382.3299865722656,313.9800109863281
2021-02-26,150.3000030517578,150.8699951171875,146.50999450683594,147.1699981689453,19829200,380.3599853515625,309.45001220703125
2021-03-01,149.52000427246094,151.3800048828125,148.47999572753906,150.5,14845500,389.5799865722656,315.5899963378906
2021-03-02,150.0800018310547,151.77999877929688,149.83999633789062,150.00999450683594,14221700,386.5400085449219,314.19000244140625
2021-03-03,151.22999572753906,154.97999572753906,150.82000732421875,152.91000366210938,14324100,381.4200134277344,312.989990234375
2021-03-04,152.61000061035156,154.3800048828125,148.6199951171875,150.55999755859375,20093900,376.70001220703125,309.5799865722656
2021-03-05,153.22000122070312,153.49000549316406,147.97000122070312,150.91000366210938,18465100,383.6300048828125,315.239990234375
2021-03-08,152.47000122070312,155.4600067138672,150.75,152.91000366210938,17133300,381.7200012207031,318.25
2021-03-09,151.5,154.25,149.82000732421875,151.8300018310547,16238800,387.1700134277344,318.6099853515625
2021-03-10,151.91000366210938,156.16000366210938,151.50999450683594,155.1300048828125,14342200,389.5799865722656,323.3299865722656
2021-03-11,154.11000061035156,156.14999389648438,153.36000061035156,154.32000732421875,11771500,393.5299987792969,325.3299865722656
2021-03-12,156.86000061035156,157.6300048828125,155.07000732421875,156.14999389648438,12849500,394.05999755859375,328.30999755859375
2021-03-15,156.35000610351562,156.9199981689453,153.9600067138672,155.3699951171875,12101100,396.4100036621094,330.0899963378906
2021-03-16,154.08999633789062,154.60000610351562,152.19000244140625,153.50999450683594,12805600,395.9100036621094,328.8599853515625
2021-03-17,155.33999633789062,156.8800048828125,153.0500030517578,155.08999633789062,13952400,397.260009765625,330.7699890136719
2021-03-18,157.60000610351562,161.69000244140625,157.11000061035156,157.64999389648438,21898500,391.4800109863281,329.3599853515625
2021-03-19,155.50999450683594,155.94000244140625,151.19000244140625,155.13999938964844,54418800,389.4800109863281,326.010009765625
2021-03-22,152.8000030517578,153.97000122070312,150.61000061035156,150.97000122070312,19944800,392.5899963378906,327.239990234375
2021-03-23,150.3300018310547,152.1199951171875,148.9600067138672,149.4600067138672,17076300,389.5,324.05999755859375
2021-03-24,150.0,153.17999267578125,149.86000061035156,150.6199951171875,13079800,387.5199890136719,324.0799865722656
2021-03-25,150.0,152.97000122070312,149.3300018310547,152.5500030517578,15608300,389.70001220703125,326.19000244140625
2021-03-26,154.3000030517578,155.4499969482422,152.5500030517578,155.08999633789062,16754400,395.9800109863281,330.6099853515625
2021-03-29,152.1199951171875,153.72999572753906,151.0399932861328,152.67999267578125,17570300,395.7799987792969,331.6600036621094
2021-03-30,154.4600067138672,155.8699951171875,153.8800048828125,154.47999572753906,13184300,394.7300109863281,330.82000732421875
2021-03-31,153.27999877929688,154.49000549316406,152.1199951171875,152.22999572753906,16736700,396.3299865722656,330.17999267578125
2021-04-01,151.89999389648438,153.7899932861328,151.5500030517578,153.7100067138672,16561500,400.6099853515625,331.45001220703125
2021-04-05,154.39999389648438,154.94000244140625,152.60000610351562,153.6199951171875,13508000,406.3599853515625,335.20001220703125
2021-04-06,152.7899932861328,154.27999877929688,151.86000061035156,152.5399932861328,13071600,406.1199951171875,334.3699951171875
2021-04-07,153.10000610351562,155.22999572753906,152.64999389648438,154.92999267578125,16903500,406.5899963378906,334.3699951171875
2021-04-08,154.0,155.50999450683594,152.30999755859375,155.1199951171875,12335500,408.5199890136719,335.1300048828125
2021-04-09,155.80999755859375,157.0399932861328,154.97000122070312,156.27999877929688,12122400,411.489990234375,337.8599853515625
2021-04-12,155.5800018310547,157.25,155.57000732421875,155.9499969482422,12273400,411.6400146484375,337.54998779296875
2021-04-13,154.75,155.1999969482422,152.42999267578125,154.08999633789062,16113600,412.8599853515625,336.7900085449219
2021-04-14,151.47000122070312,153.8300018310547,150.92999267578125,151.2100067138672,19939600,411.45001220703125,337.5299987792969
2021-04-15,151.25,152.1999969482422,149.32000732421875,152.1699981689453,17694100,415.8699951171875,340.44000244140625
2021-04-16,153.8699951171875,154.50999450683594,152.69000244140625,153.3000030517578,13773400,417.260009765625,341.8599853515625
2021-04-19,153.4199981689453,153.8800048828125,152.22000122070312,152.64999389648438,11900200,415.2099914550781,340.75
2021-04-20,151.74000549316406,151.75,148.64999389648438,149.27000427246094,13716700,412.1700134277344,338.1199951171875
2021-04-21,147.7899932861328,150.61000061035156,146.7899932861328,150.5399932861328,12236700,416.07000732421875,341.29998779296875
2021-04-22,150.22999572753906,150.3000030517578,147.25999450683594,147.3699951171875,15256100,412.2699890136719,338.1199951171875
2021-04-23,147.17999267578125,151.1300048828125,146.69000244140625,150.19000244140625,14041900,416.739990234375,340.42999267578125
2021-04-26,150.77999877929688,152.4600067138672,150.3800048828125,150.55999755859375,10799100,417.6099853515625,339.8699951171875
2021-04-27,150.5,151.57000732421875,150.11000061035156,151.25,12821200,417.5199890136719,339.8299865722656
2021-04-28,152.42999267578125,152.88999938964844,151.39999389648438,152.22999572753906,8943700,417.3999938964844,338.3699951171875
2021-04-29,153.5399932861328,155.27999877929688,153.1999969482422,155.19000244140625,12976900,420.05999755859375,340.57000732421875
2021-04-30,154.10000610351562,154.49000549316406,153.00999450683594,153.80999755859375,11705100,417.29998779296875,338.94000244140625
2021-05-03,154.85000610351562,155.47999572753906,153.1300048828125,153.36000061035156,11801100,418.20001220703125,341.1099853515625
2021-05-04,152.8699951171875,155.63999938964844,152.13999938964844,155.47999572753906,12977700,415.6199951171875,341.489990234375
2021-05-05,156.0,158.27999877929688,154.6300048828125,157.52000427246094,10506700,415.75,342.2799987792969
2021-05-06,158.07000732421875,160.82000732421875,157.16000366210938,160.69000244140625,13542400,419.07000732421875,345.510009765625
2021-05-07,157.22000122070312,161.5,157.02000427246094,161.24000549316406,14257800,422.1199951171875,347.8800048828125
2021-05-10,161.5,163.72999572753906,161.1199951171875,161.22000122070312,14014300,417.94000244140625,347.739990234375
2021-05-11,161.0800018310547,162.38999938964844,158.0399932861328,158.5399932861328,15451700,414.2099914550781,342.9100036621094
2021-05-12,159.61000061035156,160.77999877929688,157.02999877929688,157.4499969482422,14381700,405.4100036621094,336.0
2021-05-13,158.17999267578125,162.4499969482422,157.67999267578125,161.5,15395000,410.2799987792969,340.45001220703125
2021-05-14,162.38999938964844,164.4499969482422,161.99000549316406,164.00999450683594,10584000,416.5799865722656,344.260009765625
2021-05-17,163.3699951171875,164.85000610351562,163.02999877929688,164.6699981689453,9886800,415.5199890136719,343.6499938964844
2021-05-18,164.67999267578125,165.5,162.24000549316406,162.35000610351562,11098100,411.94000244140625,341.1099853515625
2021-05-19,161.0,161.17999267578125,158.63999938964844,161.11000061035156,13278900,410.8599853515625,339.44000244140625
2021-05-20,160.8300018310547,161.86000061035156,159.52000427246094,160.8300018310547,10426000,415.2799987792969,341.5199890136719
2021-05-21,161.33999633789062,163.22000122070312,160.94000244140625,162.66000366210938,10249000,414.94000244140625,342.0400085449219
2021-05-24,163.36000061035156,164.22999572753906,162.1199951171875,163.5399932861328,9440300,419.1700134277344,343.9599914550781
2021-05-25,163.85000610351562,165.6999969482422,161.55999755859375,161.85000610351562,12609100,418.239990234375,343.17999267578125
2021-05-26,163.57000732421875,163.74000549316406,161.30999755859375,161.8300018310547,13058300,419.07000732421875,343.2699890136719
2021-05-27,163.9499969482422,164.75,162.57000732421875,164.35000610351562,15707500,419.2900085449219,344.6000061035156
2021-05-28,164.67999267578125,164.94000244140625,163.25999450683594,164.24000549316406,10291300,420.0400085449219,345.6400146484375
2021-06-01,165.8699951171875,166.91000366210938,165.47999572753906,166.0500030517578,9445400,419.6700134277344,345.8699951171875
2021-06-02,167.25999450683594,167.44000244140625,165.52999877929688,166.05999755859375,10498600,420.3299865722656,346.3599853515625
2021-06-03,165.41000366210938,167.25,164.66000366210938,166.1699981689453,13354400,418.7699890136719,346.0199890136719
2021-06-04,166.2100067138672,166.6699981689453,165.02999877929688,166.44000244140625,8510800,422.6000061035156,347.8999938964844
2021-06-07,167.0,167.10000610351562,165.13999938964844,165.66000366210938,7267200,422.19000244140625,346.5899963378906
2021-06-08,164.49000549316406,165.75999450683594,163.16000366210938,165.0,10370700,422.2799987792969,346.3399963378906
2021-06-09,164.13999938964844,164.22000122070312,162.27999877929688,162.94000244140625,12377400,421.6499938964844,344.7900085449219
2021-06-10,164.36000061035156,165.24000549316406,160.30999755859375,160.39999389648438,12119400,423.6099853515625,344.9800109863281
2021-06-11,160.42999267578125,161.1999969482422,159.05999755859375,160.2899932861328,13683800,424.30999755859375,345.1199951171875
2021-06-14,160.14999389648438,160.3300018310547,156.66000366210938,157.57000732421875,19917900,425.260009765625,344.29998779296875
2021-06-15,156.6999969482422,156.9199981689453,154.1300048828125,155.17999267578125,24485500,424.4800109863281,343.4100036621094
2021-06-16,154.72999572753906,157.6199951171875,153.11000061035156,156.27000427246094,25321200,422.1099853515625,340.760009765625
2021-06-17,157.10000610351562,157.4600067138672,151.25,151.75999450683594,29722400,421.9700012207031,338.6499938964844
2021-06-18,149.3000030517578,149.6999969482422,147.55999755859375,147.9199981689453,43595700,414.9200134277344,332.9599914550781
2021-06-21,149.0800018310547,151.1999969482422,149.02000427246094,150.42999267578125,18664800,420.8599853515625,338.7799987792969
2021-06-22,150.60000610351562,150.97000122070312,148.66000366210938,150.2100067138672,14251200,423.1099853515625,339.45001220703125
2021-06-23,150.1999969482422,152.0399932861328,150.08999633789062,151.1199951171875,12733300,422.6000061035156,338.7799987792969
2021-06-24,151.9199981689453,153.1199951171875,151.22000122070312,152.50999450683594,13733200,425.1000061035156,341.9800109863281
2021-06-25,152.58999633789062,154.5,151.6699981689453,154.0500030517578,15484900,426.6099853515625,344.45001220703125
2021-06-28,153.6999969482422,154.47999572753906,152.1199951171875,154.3300018310547,14125800,427.4700012207031,342.79998779296875
2021-06-29,155.0,156.30999755859375,153.61000061035156,154.13999938964844,14528700,427.70001220703125,342.8599853515625
2021-06-30,153.75,156.0800018310547,153.7100067138672,155.5399932861328,12531000,428.05999755859375,344.95001220703125
2021-07-01,156.25999450683594,157.13999938964844,155.4199981689453,157.0800018310547,10479400,430.42999267578125,346.3599853515625
2021-07-02,155.9499969482422,156.32000732421875,155.1199951171875,156.02999877929688,11424000,433.7200012207031,347.94000244140625
2021-07-06,155.77999877929688,155.77999877929688,152.35000610351562,153.41000366210938,15083400,432.92999267578125,345.82000732421875
2021-07-07,152.00999450683594,154.27999877929688,151.5500030517578,153.58999633789062,12271800,434.4599914550781,346.9200134277344
2021-07-08,151.61000061035156,152.52999877929688,150.0399932861328,150.94000244140625,17834600,430.9200134277344,344.3800048828125
2021-07-09,153.0500030517578,156.14999389648438,152.5800018310547,155.77000427246094,13694500,435.5199890136719,348.7300109863281
2021-07-12,154.35000610351562,159.16000366210938,153.94000244140625,158.0,19940400,437.0799865722656,350.0299987792969
2021-07-13,156.0500030517578,157.38999938964844,153.5,155.64999389648438,22671700,435.5899963378906,349.0
2021-07-14,155.9499969482422,157.27999877929688,152.9499969482422,155.1199951171875,14622800,436.239990234375,349.4100036621094
2021-07-15,153.89999389648438,156.52999877929688,153.6999969482422,155.4600067138672,11539300,434.75,349.94000244140625
2021-07-16,155.9600067138672,156.27999877929688,151.02000427246094,151.91000366210938,14002700,431.3399963378906,346.739990234375
2021-07-19,148.5500030517578,149.82000732421875,145.7100067138672,146.97000122070312,22172900,424.9700012207031,339.8800048828125
2021-07-20,146.52000427246094,151.1199951171875,146.3300018310547,149.7100067138672,15385200,431.05999755859375,345.0799865722656
2021-07-21,152.0500030517578,153.64999389648438,151.36000061035156,152.86000061035156,12356700,434.54998779296875,347.989990234375
2021-07-22,152.8800048828125,153.44000244140625,149.97000122070312,150.92999267578125,9913300,435.4599914550781,348.260009765625
2021-07-23,151.47999572753906,152.83999633789062,150.25,150.63999938964844,9666100,439.94000244140625,350.57000732421875
2021-07-26,150.19000244140625,151.9600067138672,150.1699981689453,151.64999389648438,8208000,441.0199890136719,351.4100036621094
2021-07-27,150.39999389648438,152.49000549316406,149.8000030517578,151.4499969482422,11218700,439.010009765625,350.6199951171875
2021-07-28,152.2899932861328,152.77000427246094,150.8800048828125,151.6999969482422,9217300,438.8299865722656,349.3599853515625
2021-07-29,153.13999938964844,153.8699951171875,151.91000366210938,153.0,9063500,440.6499938964844,350.82000732421875
2021-07-30,152.5800018310547,153.6699981689453,151.1999969482422,151.77999877929688,9805200,438.510009765625,349.4800109863281
2021-08-02,152.02999877929688,154.4499969482422,151.07000732421875,151.1699981689453,10203200,437.5899963378906,348.3500061035156
2021-08-03,151.9499969482422,153.32000732421875,149.52000427246094,152.88999938964844,10394800,441.1499938964844,351.0899963378906
2021-08-04,151.25,153.3699951171875,150.91000366210938,151.24000549316406,10155000,438.9800109863281,347.989990234375
2021-08-05,152.27999877929688,153.69000244140625,152.00999450683594,153.14999389648438,9151500,441.760009765625,350.6099853515625
2021-08-06,155.19000244140625,157.82000732421875,155.11000061035156,157.5,13328800,442.489990234375,352.0899963378906
2021-08-09,157.52000427246094,158.5500030517578,155.89999389648438,157.3300018310547,9516900,442.1300048828125,351.1499938964844
2021-08-10,156.74000549316406,159.97999572753906,156.30999755859375,159.25999450683594,8667000,442.67999267578125,352.7300109863281
2021-08-11,160.0,161.5,159.0800018310547,161.16000366210938,9156500,443.7799987792969,354.94000244140625
2021-08-12,161.8800048828125,162.3699951171875,160.5500030517578,161.7899932861328,8844200,445.1099853515625,355.2300109863281
2021-08-13,161.7899932861328,162.16000366210938,159.57000732421875,159.97999572753906,8980900,445.9200134277344,355.3900146484375
2021-08-16,158.94000244140625,159.02999877929688,156.77999877929688,158.92999267578125,8755800,446.9700012207031,356.57000732421875
2021-08-17,157.57000732421875,158.86000061035156,155.27000427246094,157.00999450683594,9347200,444.0400085449219,353.8299865722656
2021-08-18,156.30999755859375,158.00999450683594,155.33999633789062,155.5800018310547,8065500,439.17999267578125,350.1199951171875
2021-08-19,153.16000366210938,155.55999755859375,153.00999450683594,154.27999877929688,9517700,439.8599853515625,349.4800109863281
2021-08-20,154.35000610351562,154.89999389648438,153.16000366210938,154.72000122070312,6974100,443.3599853515625,351.1600036621094
2021-08-23,155.3300018310547,157.08999633789062,155.24000549316406,156.6999969482422,7934600,447.260009765625,353.45001220703125
2021-08-24,157.0,158.5500030517578,156.8699951171875,157.6699981689453,7670900,447.9700012207031,353.739990234375
2021-08-25,158.50999450683594,161.77999877929688,157.8000030517578,160.9199981689453,11335000,448.9100036621094,354.17999267578125
2021-08-26,162.25999450683594,163.8300018310547,161.14999389648438,161.75,11027500,446.260009765625,352.1600036621094
2021-08-27,161.75,163.16000366210938,161.25999450683594,163.0500030517578,8780200,450.25,354.57000732421875
2021-08-30,163.2100067138672,163.49000549316406,159.8800048828125,160.44000244140625,7937600,452.2300109863281,354.0799865722656
2021-08-31,160.44000244140625,161.3699951171875,159.35000610351562,159.9499969482422,12340800,451.55999755859375,353.9200134277344
2021-09-01,160.22000122070312,160.75999450683594,158.97000122070312,159.72000122070312,8729900,451.79998779296875,353.54998779296875
2021-09-02,160.02000427246094,161.61000061035156,159.42999267578125,160.4600067138672,8813300,453.19000244140625,354.8699951171875
2021-09-03,160.38999938964844,160.88999938964844,159.14999389648438,159.49000549316406,7959700,453.0799865722656,354.1400146484375
2021-09-07,159.99000549316406,161.3800048828125,158.9600067138672,159.2100067138672,9285600,451.4599914550781,351.44000244140625
2021-09-08,158.88999938964844,159.5800018310547,158.0399932861328,158.5,7852700,450.9100036621094,350.7300109863281
2021-09-09,158.27000427246094,160.8300018310547,158.0800018310547,159.19000244140625,7904300,448.9800109863281,349.30999755859375
2021-09-10,160.55999755859375,160.72000122070312,157.22000122070312,157.36000061035156,8311600,445.44000244140625,346.70001220703125
2021-09-13,158.52999877929688,160.0500030517578,158.07000732421875,159.86000061035156,10052800,446.5799865722656,349.29998779296875
2021-09-14,160.4499969482422,161.33999633789062,156.25999450683594,157.07000732421875,11685600,444.1700134277344,346.4700012207031
2021-09-15,156.72000122070312,158.69000244140625,156.47000122070312,158.16000366210938,11691500,447.8800048828125,348.82000732421875
2021-09-16,159.41000366210938,160.85000610351562,157.22000122070312,158.08999633789062,10880900,447.1700134277344,348.17999267578125
2021-09-17,157.3800048828125,159.00999450683594,157.0,157.67999267578125,25581600,441.3999938964844,345.6400146484375
2021-09-20,153.88999938964844,154.55999755859375,150.49000549316406,152.9600067138672,15819900,434.0400085449219,339.3999938964844
2021-09-21,153.52999877929688,154.5500030517578,152.5800018310547,152.97999572753906,8999900,433.6300048828125,339.1099853515625
2021-09-22,155.1999969482422,157.25,155.10000610351562,155.91000366210938,11236200,437.8599853515625,342.5
2021-09-23,158.0,161.7100067138672,157.6699981689453,161.17999267578125,12336100,443.17999267578125,347.55999755859375
2021-09-24,161.44000244140625,163.58999633789062,160.82000732421875,163.0399932861328,10102400,443.9100036621094,347.8699951171875
2021-09-27,165.0,167.39999389648438,164.61000061035156,166.97999572753906,13220900,442.6400146484375,348.6099853515625
2021-09-28,167.6999969482422,169.3000030517578,165.66000366210938,166.0800018310547,13387900,433.7200012207031,342.9200134277344
2021-09-29,166.2100067138672,166.89999389648438,165.0399932861328,165.9499969482422,7777100,434.45001220703125,343.7699890136719
2021-09-30,166.9199981689453,166.99000549316406,162.7899932861328,163.69000244140625,13161200,429.1400146484375,338.2900085449219
2021-10-01,164.0,168.3000030517578,163.60000610351562,167.1300048828125,11285000,434.239990234375,343.17999267578125
2021-10-04,166.97000122070312,170.44000244140625,165.72999572753906,166.9499969482422,14120000,428.6400146484375,340.010009765625
2021-10-05,167.2100067138672,170.13999938964844,166.6699981689453,168.66000366210938,12292900,433.1000061035156,343.1300048828125
2021-10-06,167.99000549316406,169.10000610351562,166.0,169.02000427246094,8692600,434.8999938964844,344.1199951171875
2021-10-07,171.1999969482422,171.50999450683594,169.5399932861328,170.08999633789062,10195400,438.6600036621094,347.6300048828125
2021-10-08,170.02000427246094,171.33999633789062,169.3000030517578,170.22000122070312,8190100,437.8599853515625,347.5299987792969
2021-10-11,170.8000030517578,171.2899932861328,166.4600067138672,166.63999938964844,12154700,434.69000244140625,344.9800109863281
2021-10-12,165.75,166.69000244140625,164.77000427246094,165.36000061035156,13032600,433.6199951171875,343.7799987792969
2021-10-13,164.07000732421875,165.41000366210938,160.60000610351562,161.0,22753500,435.17999267578125,343.8900146484375
2021-10-14,161.75,164.00999450683594,160.05999755859375,163.47000122070312,15176800,442.5,349.1300048828125
2021-10-15,165.35000610351562,167.1699981689453,164.13999938964844,166.61000061035156,14267400,445.8699951171875,352.8500061035156
2021-10-18,166.47999572753906,168.61000061035156,165.91000366210938,166.5500030517578,12672900,447.19000244140625,352.5
2021-10-19,167.39999389648438,168.64999389648438,166.5800018310547,168.57000732421875,8053900,450.6400146484375,354.4599914550781
2021-10-20,168.3000030517578,170.8699951171875,167.4600067138672,170.83999633789062,8185600,452.4100036621094,356.0299987792969
2021-10-21,170.75999450683594,171.3300018310547,168.67999267578125,169.5,8415200,453.5899963378906,355.9599914550781
2021-10-22,170.02999877929688,172.08999633789062,169.6999969482422,171.77999877929688,8817900,453.1199951171875,356.739990234375
2021-10-25,172.7100067138672,172.9600067138672,170.47999572753906,170.94000244140625,10159200,455.54998779296875,357.54998779296875
2021-10-26,171.0,172.49000549316406,170.5399932861328,171.39999389648438,8015100,455.9599914550781,357.5
2021-10-27,170.32000732421875,170.6999969482422,167.33999633789062,167.8300018310547,9847000,453.94000244140625,354.9800109863281
2021-10-28,168.3000030517578,170.50999450683594,167.9600067138672,170.36000061035156,7212900,458.32000732421875,357.29998779296875
2021-10-29,171.17999267578125,172.24000549316406,169.38999938964844,169.88999938964844,8140100,459.25,358.2300109863281
2021-11-01,172.0399932861328,172.3300018310547,169.00999450683594,169.8000030517578,7435500,460.0400085449219,359.1300048828125
2021-11-02,169.8000030517578,171.69000244140625,168.9199981689453,170.47000122070312,7173800,461.8999938964844,360.57000732421875
2021-11-03,170.1300048828125,171.1300048828125,169.14999389648438,170.52999877929688,8402700,464.7200012207031,361.55999755859375
2021-11-04,170.0,170.1999969482422,166.49000549316406,168.2899932861328,9574200,466.9100036621094,361.3500061035156
2021-11-05,168.89999389648438,170.08999633789062,167.41000366210938,168.0500030517578,7975600,468.5299987792969,363.29998779296875
2021-11-08,169.0500030517578,170.9199981689453,168.74000549316406,169.05999755859375,6413700,468.92999267578125,364.32000732421875
2021-11-09,167.35000610351562,168.47000122070312,166.60000610351562,167.77999877929688,7990300,467.3800048828125,363.2799987792969
2021-11-10,167.4499969482422,168.9499969482422,167.08999633789062,167.6199951171875,6999200,463.6199951171875,361.07000732421875
2021-11-11,167.52000427246094,168.67999267578125,166.89999389648438,167.61000061035156,5815300,463.7699890136719,359.4599914550781
2021-11-12,167.64999389648438,167.74000549316406,165.72000122070312,166.86000061035156,8113400,467.2699890136719,361.2799987792969
2021-11-15,167.2100067138672,167.7899932861328,166.0,166.55999755859375,6492500,467.42999267578125,361.239990234375
2021-11-16,167.05999755859375,167.07000732421875,165.1199951171875,165.36000061035156,9706100,469.2799987792969,361.92999267578125
2021-11-17,165.2100067138672,165.55999755859375,163.38999938964844,164.47000122070312,9909600,468.1400146484375,359.8500061035156
2021-11-18,164.38999938964844,164.85000610351562,162.55999755859375,163.0500030517578,8122500,469.7300109863281,359.3500061035156
2021-11-19,161.3000030517578,162.11000061035156,159.4499969482422,160.9199981689453,12193600,468.8900146484375,355.9100036621094
2021-11-22,164.16000366210938,165.97999572753906,162.99000549316406,164.35000610351562,14549900,467.57000732421875,356.20001220703125
2021-11-23,165.5,168.55999755859375,165.3699951171875,168.27999877929688,12354400,468.19000244140625,358.0199890136719
2021-11-24,168.4600067138672,169.44000244140625,166.44000244140625,166.9600067138672,9629800,469.44000244140625,358.0299987792969
2021-11-26,162.13999938964844,162.64999389648438,158.82000732421875,161.92999267578125,13619300,458.9700012207031,349.0199890136719
